antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_size,consequent_size,consequent_item,count,antecedent_count,antecedents_str,reliability,target_score,count_score,lift_score,recommendation_score,strength_score,recommendation_text
"frozenset({'hashtag=food', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=food, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=happymothersday', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=mothersday}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=mothersday}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=happymothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=vanilla_today_and_everyday}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=vanilla_today_and_everyday}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=happymothersday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=يوم_الأم', 'hashtag=happymothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=يوم_الأم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=يوم_الأم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=morning', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=today_and_everyday}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=morning, hashtag=today_and_everyday}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=الصباح', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=الصباح}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=morning, hashtag=الصباح}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=قهوة', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=قهوة}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=morning, hashtag=قهوة}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=vanilla_today_and_everyday}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=mothersday, hashtag=vanilla_today_and_everyday}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=mothersday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=يوم_الأم', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=يوم_الأم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=mothersday, hashtag=يوم_الأم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=ramadankareem}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadan2025, hashtag=ramadankareem}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=ramadankareem}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadan2025, hashtag=ramadankareem}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=ramadan2025', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=vanilla_today_and_everyday}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadan2025, hashtag=vanilla_today_and_everyday}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=vanilla_today_and_everyday}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadan2025, hashtag=vanilla_today_and_everyday}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=ramadan2025', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadan2025, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadan2025, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=ramadankareem', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.07894736842105263,0.3026315789473684,0.039473684210526314,0.5,1.6521739130434783,0.015581717451523546,1.3947368421052633,0.4285714285714286,2,1,performance=high_view_rate,3,6,"{hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.3,0.5507246376811594,0.5152173913043478,0.8260869565217391,"Try using {hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 6 posts and 3 reached high_view_rate. Confidence: 50.0%, lift: 1.65x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadankareem', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.07894736842105263,0.5131578947368421,0.039473684210526314,0.5,0.9743589743589742,-0.001038781163434907,0.9736842105263157,-0.027777777777777887,2,1,performance=low_view_rate,3,6,"{hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.3,0.32478632478632474,0.24743589743589742,0.4871794871794871,"Try using {hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 6 posts and 3 reached low_view_rate. Confidence: 50.0%, lift: 0.97x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=vanilla', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.05263157894736842,0.5,2.7142857142857144,0.0332409972299169,1.631578947368421,0.7058823529411766,2,1,performance=avg_view_rate,4,8,"{hashtag=today_and_everyday, hashtag=vanilla}",weak,0.6,0.4,0.9047619047619048,0.6064285714285713,1.3571428571428572,"Try using {hashtag=today_and_everyday, hashtag=vanilla}. This pattern appeared in 8 posts and 4 reached avg_view_rate. Confidence: 50.0%, lift: 2.71x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.05263157894736842,0.5,0.9743589743589742,-0.001385041551246545,0.9736842105263157,-0.028571428571428727,2,1,performance=low_view_rate,4,8,"{hashtag=today_and_everyday, hashtag=vanilla}",weak,-1.0,0.4,0.32478632478632474,0.27243589743589747,0.4871794871794871,"Try using {hashtag=today_and_everyday, hashtag=vanilla}. This pattern appeared in 8 posts and 4 reached low_view_rate. Confidence: 50.0%, lift: 0.97x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=الصباح', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=today_and_everyday, hashtag=الصباح}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=today_and_everyday, hashtag=الصباح}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.09210526315789473,0.18421052631578946,0.039473684210526314,0.42857142857142855,2.326530612244898,0.022506925207756233,1.4276315789473684,0.6280193236714976,2,1,performance=avg_view_rate,3,7,"{hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}",weak,0.6,0.3,0.7755102040816326,0.5176530612244898,0.9970845481049562,"Try using {hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}. This pattern appeared in 7 posts and 3 reached avg_view_rate. Confidence: 42.9%, lift: 2.33x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.09210526315789473,0.5131578947368421,0.05263157894736842,0.5714285714285714,1.1135531135531134,0.00536703601108033,1.1359649122807016,0.11231884057971009,2,1,performance=low_view_rate,4,7,"{hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}",weak,-1.0,0.4,0.37118437118437114,0.31135531135531136,0.6363160648874934,"Try using {hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}. This pattern appeared in 7 posts and 4 reached low_view_rate. Confidence: 57.1%, lift: 1.11x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=today_and_everyday, hashtag=طعام}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=today_and_everyday, hashtag=طعام}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=today_and_everyday, hashtag=فانيلا}",weak,0.6,0.3,1.0,0.645,1.9542857142857142,"Try using {hashtag=today_and_everyday, hashtag=فانيلا}. This pattern appeared in 5 posts and 3 reached avg_view_rate. Confidence: 60.0%, lift: 3.26x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=today_and_everyday, hashtag=فانيلا}",weak,-1.0,0.2,0.25982905982905985,0.16794871794871793,0.3117948717948718,"Try using {hashtag=today_and_everyday, hashtag=فانيلا}. This pattern appeared in 5 posts and 2 reached low_view_rate. Confidence: 40.0%, lift: 0.78x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.11842105263157894,0.18421052631578946,0.05263157894736842,0.4444444444444444,2.4126984126984126,0.030817174515235458,1.4684210526315788,0.6641791044776121,2,1,performance=avg_view_rate,4,9,"{hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,0.6,0.4,0.8042328042328042,0.5568253968253967,1.072310405643739,"Try using {hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 9 posts and 4 reached avg_view_rate. Confidence: 44.4%, lift: 2.41x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.11842105263157894,0.5131578947368421,0.06578947368421052,0.5555555555555556,1.0826210826210825,0.005020775623268692,1.0953947368421053,0.08656716417910437,2,1,performance=low_view_rate,5,9,"{hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.5,0.3608736942070275,0.3277065527065527,0.6014561570117125,"Try using {hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 9 posts and 5 reached low_view_rate. Confidence: 55.6%, lift: 1.08x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.06578947368421052,0.625,3.3928571428571432,0.046398891966759004,2.175438596491228,0.788235294117647,2,1,performance=avg_view_rate,5,8,"{hashtag=today_and_everyday, hashtag=قهوة}",medium,0.6,0.5,1.0,0.7037500000000001,2.1205357142857144,"Try using {hashtag=today_and_everyday, hashtag=قهوة}. This pattern appeared in 8 posts and 5 reached avg_view_rate. Confidence: 62.5%, lift: 3.39x. Reliability: medium. Treat this as promising but continue testing."
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.039473684210526314,0.375,0.7307692307692307,-0.01454293628808865,0.7789473684210526,-0.2916666666666668,2,1,performance=low_view_rate,3,8,"{hashtag=today_and_everyday, hashtag=قهوة}",weak,-1.0,0.3,0.24358974358974358,0.17932692307692302,0.2740384615384615,"Try using {hashtag=today_and_everyday, hashtag=قهوة}. This pattern appeared in 8 posts and 3 reached low_view_rate. Confidence: 37.5%, lift: 0.73x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.039473684210526314,0.375,2.035714285714286,0.02008310249307479,1.305263157894737,0.5686274509803922,2,1,performance=avg_view_rate,3,8,"{hashtag=today_and_everyday, hashtag=كيك}",weak,0.6,0.3,0.6785714285714287,0.4698214285714286,0.7633928571428572,"Try using {hashtag=today_and_everyday, hashtag=كيك}. This pattern appeared in 8 posts and 3 reached avg_view_rate. Confidence: 37.5%, lift: 2.04x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.06578947368421052,0.625,1.2179487179487178,0.01177285318559556,1.2982456140350875,0.19999999999999987,2,1,performance=low_view_rate,5,8,"{hashtag=today_and_everyday, hashtag=كيك}",medium,-1.0,0.5,0.40598290598290593,0.36554487179487183,0.7612179487179487,"Try using {hashtag=today_and_everyday, hashtag=كيك}. This pattern appeared in 8 posts and 5 reached low_view_rate. Confidence: 62.5%, lift: 1.22x. Reliability: medium. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=vanilla_cake', 'hashtag=vanilla'})",frozenset({'performance=high_view_rate'}),0.05263157894736842,0.3026315789473684,0.05263157894736842,1.0,3.3043478260869565,0.03670360110803324,inf,0.736111111111111,2,1,performance=high_view_rate,4,4,"{hashtag=vanilla, hashtag=vanilla_cake}",experimental,1.0,0.4,1.0,0.8499999999999999,3.3043478260869565,"Try using {hashtag=vanilla, hashtag=vanilla_cake}. This pattern appeared in 4 posts and 4 reached high_view_rate. Confidence: 100.0%, lift: 3.30x. Reliability: experimental. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=vanilla'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.05263157894736842,0.8,2.6434782608695655,0.032721606648199446,3.486842105263159,0.665492957746479,2,1,performance=high_view_rate,4,5,"{hashtag=vanilla, hashtag=vanilla_today_and_everyday}",experimental,1.0,0.4,0.8811594202898552,0.7443478260869565,2.1147826086956525,"Try using {hashtag=vanilla, hashtag=vanilla_today_and_everyday}. This pattern appeared in 5 posts and 4 reached high_view_rate. Confidence: 80.0%, lift: 2.64x. Reliability: experimental. Small sample size, treat as experiment."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=vanilla, hashtag=اليوم_وكل_يوم}",weak,0.6,0.3,1.0,0.645,1.9542857142857142,"Try using {hashtag=vanilla, hashtag=اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached avg_view_rate. Confidence: 60.0%, lift: 3.26x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=vanilla, hashtag=اليوم_وكل_يوم}",weak,-1.0,0.2,0.25982905982905985,0.16794871794871793,0.3117948717948718,"Try using {hashtag=vanilla, hashtag=اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached low_view_rate. Confidence: 40.0%, lift: 0.78x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=فانيلا', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.07894736842105263,0.18421052631578946,0.039473684210526314,0.5,2.7142857142857144,0.02493074792243767,1.631578947368421,0.6857142857142856,2,1,performance=avg_view_rate,3,6,"{hashtag=vanilla, hashtag=فانيلا}",weak,0.6,0.3,0.9047619047619048,0.5814285714285714,1.3571428571428572,"Try using {hashtag=vanilla, hashtag=فانيلا}. This pattern appeared in 6 posts and 3 reached avg_view_rate. Confidence: 50.0%, lift: 2.71x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=فانيلا', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.07894736842105263,0.5131578947368421,0.039473684210526314,0.5,0.9743589743589742,-0.001038781163434907,0.9736842105263157,-0.027777777777777887,2,1,performance=low_view_rate,3,6,"{hashtag=vanilla, hashtag=فانيلا}",weak,-1.0,0.3,0.32478632478632474,0.24743589743589742,0.4871794871794871,"Try using {hashtag=vanilla, hashtag=فانيلا}. This pattern appeared in 6 posts and 3 reached low_view_rate. Confidence: 50.0%, lift: 0.97x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.07894736842105263,0.18421052631578946,0.02631578947368421,0.3333333333333333,1.8095238095238095,0.011772853185595568,1.2236842105263157,0.48571428571428577,2,1,performance=avg_view_rate,2,6,"{hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}",weak,0.6,0.2,0.6031746031746031,0.4076190476190476,0.6031746031746031,"Try using {hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 6 posts and 2 reached avg_view_rate. Confidence: 33.3%, lift: 1.81x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.07894736842105263,0.5131578947368421,0.05263157894736842,0.6666666666666666,1.299145299145299,0.012119113573407198,1.4605263157894735,0.24999999999999992,2,1,performance=low_view_rate,4,6,"{hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.4,0.433048433048433,0.3632478632478632,0.866096866096866,"Try using {hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 6 posts and 4 reached low_view_rate. Confidence: 66.7%, lift: 1.30x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,2,1,performance=avg_view_rate,2,3,"{hashtag=vanilla, hashtag=قهوة}",weak,0.6,0.2,1.0,0.6433333333333333,2.4126984126984126,"Try using {hashtag=vanilla, hashtag=قهوة}. This pattern appeared in 3 posts and 2 reached avg_view_rate. Confidence: 66.7%, lift: 3.62x. Reliability: weak. Small sample size, treat as experiment."
