antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_size,consequent_size,consequent_item,count,antecedent_count,antecedents_str,hashtags_clean,reliability,target_score,count_score,lift_score,reliability_score,strength_score,recommendation_score,recommendation_text
"frozenset({'hashtag=coffee', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=coffee, hashtag=فانيلا_اليوم_وكل_يوم}","coffee, فانيلا_اليوم_وكل_يوم",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: coffee, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=coffee', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=coffee, hashtag=فانيلا_اليوم_وكل_يوم}","coffee, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: coffee, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.06578947368421052,0.625,3.3928571428571432,0.046398891966759004,2.175438596491228,0.788235294117647,2,1,performance=avg_view_rate,5,8,"{hashtag=coffee, hashtag=قهوة}","coffee, قهوة",directional,0.55,0.5,1.0,0.6,2.1205357142857144,0.6575,"Use/test: coffee, قهوة. It appeared in 8 posts; 5 were avg_view_rate. Confidence=62%, lift=3.39x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=coffee'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.039473684210526314,0.375,0.7307692307692307,-0.01454293628808865,0.7789473684210526,-0.2916666666666668,2,1,performance=low_view_rate,3,8,"{hashtag=coffee, hashtag=قهوة}","coffee, قهوة",weak,-1.0,0.3,0.0,0.1,0.2740384615384615,0.10250000000000001,"Use/test: coffee, قهوة. It appeared in 8 posts; 3 were low_view_rate. Confidence=38%, lift=0.73x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=كيك'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,2,1,performance=avg_view_rate,3,5,"{hashtag=coffee, hashtag=كيك}","coffee, كيك",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: coffee, كيك. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=coffee', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,2,1,performance=low_view_rate,2,5,"{hashtag=coffee, hashtag=كيك}","coffee, كيك",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: coffee, كيك. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=dessert', 'hashtag=vanilla'})",frozenset({'performance=high_view_rate'}),0.05263157894736842,0.3026315789473684,0.05263157894736842,1.0,3.3043478260869565,0.03670360110803324,inf,0.736111111111111,2,1,performance=high_view_rate,4,4,"{hashtag=dessert, hashtag=vanilla}","dessert, vanilla",directional,1.0,0.4,1.0,0.6,3.3043478260869565,0.79,"Use/test: dessert, vanilla. It appeared in 4 posts; 4 were high_view_rate. Confidence=100%, lift=3.30x, reliability=directional."
"frozenset({'hashtag=dessert', 'hashtag=vanilla_cake'})",frozenset({'performance=high_view_rate'}),0.07894736842105263,0.3026315789473684,0.05263157894736842,0.6666666666666666,2.2028985507246377,0.02873961218836565,2.0921052631578947,0.5928571428571429,2,1,performance=high_view_rate,4,6,"{hashtag=dessert, hashtag=vanilla_cake}","dessert, vanilla_cake",directional,1.0,0.4,0.6014492753623188,0.6,1.468599033816425,0.6102898550724637,"Use/test: dessert, vanilla_cake. It appeared in 6 posts; 4 were high_view_rate. Confidence=67%, lift=2.20x, reliability=directional."
"frozenset({'hashtag=dessert', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.07894736842105263,0.3026315789473684,0.05263157894736842,0.6666666666666666,2.2028985507246377,0.02873961218836565,2.0921052631578947,0.5928571428571429,2,1,performance=high_view_rate,4,6,"{hashtag=dessert, hashtag=vanilla_today_and_everyday}","dessert, vanilla_today_and_everyday",directional,1.0,0.4,0.6014492753623188,0.6,1.468599033816425,0.6102898550724637,"Use/test: dessert, vanilla_today_and_everyday. It appeared in 6 posts; 4 were high_view_rate. Confidence=67%, lift=2.20x, reliability=directional."
"frozenset({'hashtag=food', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=food}","desserts, food",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: desserts, food. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.05263157894736842,1.0,1.9487179487179485,0.025623268698060937,inf,0.5138888888888887,2,1,performance=low_view_rate,4,4,"{hashtag=desserts, hashtag=today_and_everyday}","desserts, today_and_everyday",directional,-1.0,0.4,0.47435897435897423,0.6,1.9487179487179485,0.4848717948717949,"Use/test: desserts, today_and_everyday. It appeared in 4 posts; 4 were low_view_rate. Confidence=100%, lift=1.95x, reliability=directional."
"frozenset({'hashtag=vanilla', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=vanilla}","desserts, vanilla",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: desserts, vanilla. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=اليوم_وكل_يوم}","desserts, اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: desserts, اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=طعام', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=طعام}","desserts, طعام",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: desserts, طعام. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=desserts', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم}","desserts, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: desserts, فانيلا_اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=قهوة}","desserts, قهوة",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: desserts, قهوة. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=كيك', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.05263157894736842,1.0,1.9487179487179485,0.025623268698060937,inf,0.5138888888888887,2,1,performance=low_view_rate,4,4,"{hashtag=desserts, hashtag=كيك}","desserts, كيك",directional,-1.0,0.4,0.47435897435897423,0.6,1.9487179487179485,0.4848717948717949,"Use/test: desserts, كيك. It appeared in 4 posts; 4 were low_view_rate. Confidence=100%, lift=1.95x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=food'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=today_and_everyday}","food, today_and_everyday",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: food, today_and_everyday. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=طعام', 'hashtag=food'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=طعام}","food, طعام",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: food, طعام. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=food', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم}","food, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: food, فانيلا_اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=food', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=كيك}","food, كيك",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: food, كيك. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=happymothersday', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=mothersday}","happymothersday, mothersday",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: happymothersday, mothersday. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=happymothersday', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=vanilla_today_and_everyday}","happymothersday, vanilla_today_and_everyday",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: happymothersday, vanilla_today_and_everyday. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=happymothersday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=فانيلا_اليوم_وكل_يوم}","happymothersday, فانيلا_اليوم_وكل_يوم",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: happymothersday, فانيلا_اليوم_وكل_يوم. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=happymothersday', 'hashtag=يوم_الأم'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=يوم_الأم}","happymothersday, يوم_الأم",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: happymothersday, يوم_الأم. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=today_and_everyday}","morning, today_and_everyday",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: morning, today_and_everyday. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=الصباح', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=الصباح}","morning, الصباح",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: morning, الصباح. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=قهوة}","morning, قهوة",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: morning, قهوة. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=mothersday', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=vanilla_today_and_everyday}","mothersday, vanilla_today_and_everyday",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: mothersday, vanilla_today_and_everyday. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=mothersday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=فانيلا_اليوم_وكل_يوم}","mothersday, فانيلا_اليوم_وكل_يوم",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: mothersday, فانيلا_اليوم_وكل_يوم. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=يوم_الأم', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,2,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=يوم_الأم}","mothersday, يوم_الأم",weak,1.0,0.2,0.6014492753623188,0.1,1.468599033816425,0.4852898550724638,"Use/test: mothersday, يوم_الأم. It appeared in 3 posts; 2 were high_view_rate. Confidence=67%, lift=2.20x, reliability=weak."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=ramadankareem}","ramadan2025, ramadankareem",weak,1.0,0.2,0.16086956521739137,0.1,0.5286956521739131,0.3171739130434783,"Use/test: ramadan2025, ramadankareem. It appeared in 5 posts; 2 were high_view_rate. Confidence=40%, lift=1.32x, reliability=weak."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=ramadankareem}","ramadan2025, ramadankareem",directional,-1.0,0.3,0.08461538461538454,0.6,0.7015384615384614,0.2619230769230769,"Use/test: ramadan2025, ramadankareem. It appeared in 5 posts; 3 were low_view_rate. Confidence=60%, lift=1.17x, reliability=directional."
"frozenset({'hashtag=ramadan2025', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=vanilla_today_and_everyday}","ramadan2025, vanilla_today_and_everyday",weak,1.0,0.2,0.16086956521739137,0.1,0.5286956521739131,0.3171739130434783,"Use/test: ramadan2025, vanilla_today_and_everyday. It appeared in 5 posts; 2 were high_view_rate. Confidence=40%, lift=1.32x, reliability=weak."
"frozenset({'hashtag=ramadan2025', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=vanilla_today_and_everyday}","ramadan2025, vanilla_today_and_everyday",directional,-1.0,0.3,0.08461538461538454,0.6,0.7015384615384614,0.2619230769230769,"Use/test: ramadan2025, vanilla_today_and_everyday. It appeared in 5 posts; 3 were low_view_rate. Confidence=60%, lift=1.17x, reliability=directional."
"frozenset({'hashtag=ramadan2025', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=فانيلا_اليوم_وكل_يوم}","ramadan2025, فانيلا_اليوم_وكل_يوم",weak,1.0,0.2,0.16086956521739137,0.1,0.5286956521739131,0.3171739130434783,"Use/test: ramadan2025, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 2 were high_view_rate. Confidence=40%, lift=1.32x, reliability=weak."
"frozenset({'hashtag=ramadan2025', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=فانيلا_اليوم_وكل_يوم}","ramadan2025, فانيلا_اليوم_وكل_يوم",directional,-1.0,0.3,0.08461538461538454,0.6,0.7015384615384614,0.2619230769230769,"Use/test: ramadan2025, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 3 were low_view_rate. Confidence=60%, lift=1.17x, reliability=directional."
"frozenset({'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,2,1,performance=high_view_rate,2,5,"{hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}","ramadankareem, vanilla_today_and_everyday",weak,1.0,0.2,0.16086956521739137,0.1,0.5286956521739131,0.3171739130434783,"Use/test: ramadankareem, vanilla_today_and_everyday. It appeared in 5 posts; 2 were high_view_rate. Confidence=40%, lift=1.32x, reliability=weak."
"frozenset({'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,2,1,performance=low_view_rate,3,5,"{hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}","ramadankareem, vanilla_today_and_everyday",directional,-1.0,0.3,0.08461538461538454,0.6,0.7015384615384614,0.2619230769230769,"Use/test: ramadankareem, vanilla_today_and_everyday. It appeared in 5 posts; 3 were low_view_rate. Confidence=60%, lift=1.17x, reliability=directional."
"frozenset({'hashtag=ramadankareem', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.07894736842105263,0.3026315789473684,0.039473684210526314,0.5,1.6521739130434783,0.015581717451523546,1.3947368421052633,0.4285714285714286,2,1,performance=high_view_rate,3,6,"{hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}","ramadankareem, فانيلا_اليوم_وكل_يوم",directional,1.0,0.3,0.32608695652173914,0.6,0.8260869565217391,0.4802173913043478,"Use/test: ramadankareem, فانيلا_اليوم_وكل_يوم. It appeared in 6 posts; 3 were high_view_rate. Confidence=50%, lift=1.65x, reliability=directional."
"frozenset({'hashtag=ramadankareem', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.07894736842105263,0.5131578947368421,0.039473684210526314,0.5,0.9743589743589742,-0.001038781163434907,0.9736842105263157,-0.027777777777777887,2,1,performance=low_view_rate,3,6,"{hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}","ramadankareem, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.3,0.0,0.1,0.4871794871794871,0.13999999999999999,"Use/test: ramadankareem, فانيلا_اليوم_وكل_يوم. It appeared in 6 posts; 3 were low_view_rate. Confidence=50%, lift=0.97x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.05263157894736842,0.5,2.7142857142857144,0.0332409972299169,1.631578947368421,0.7058823529411766,2,1,performance=avg_view_rate,4,8,"{hashtag=today_and_everyday, hashtag=vanilla}","today_and_everyday, vanilla",directional,0.55,0.4,0.8571428571428572,0.6,1.3571428571428572,0.5664285714285715,"Use/test: today_and_everyday, vanilla. It appeared in 8 posts; 4 were avg_view_rate. Confidence=50%, lift=2.71x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=vanilla'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.05263157894736842,0.5,0.9743589743589742,-0.001385041551246545,0.9736842105263157,-0.028571428571428727,2,1,performance=low_view_rate,4,8,"{hashtag=today_and_everyday, hashtag=vanilla}","today_and_everyday, vanilla",weak,-1.0,0.4,0.0,0.1,0.4871794871794871,0.165,"Use/test: today_and_everyday, vanilla. It appeared in 8 posts; 4 were low_view_rate. Confidence=50%, lift=0.97x, reliability=weak."
"frozenset({'hashtag=الصباح', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,2,1,performance=avg_view_rate,2,2,"{hashtag=today_and_everyday, hashtag=الصباح}","today_and_everyday, الصباح",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: today_and_everyday, الصباح. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.09210526315789473,0.18421052631578946,0.039473684210526314,0.42857142857142855,2.326530612244898,0.022506925207756233,1.4276315789473684,0.6280193236714976,2,1,performance=avg_view_rate,3,7,"{hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}","today_and_everyday, اليوم_وكل_يوم",directional,0.55,0.3,0.6632653061224489,0.6,0.9970845481049562,0.4812244897959183,"Use/test: today_and_everyday, اليوم_وكل_يوم. It appeared in 7 posts; 3 were avg_view_rate. Confidence=43%, lift=2.33x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.09210526315789473,0.5131578947368421,0.05263157894736842,0.5714285714285714,1.1135531135531134,0.00536703601108033,1.1359649122807016,0.11231884057971009,2,1,performance=low_view_rate,4,7,"{hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}","today_and_everyday, اليوم_وكل_يوم",weak,-1.0,0.4,0.056776556776556686,0.1,0.6363160648874934,0.19778388278388273,"Use/test: today_and_everyday, اليوم_وكل_يوم. It appeared in 7 posts; 4 were low_view_rate. Confidence=57%, lift=1.11x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=طعام'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,2,1,performance=low_view_rate,2,2,"{hashtag=today_and_everyday, hashtag=طعام}","today_and_everyday, طعام",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: today_and_everyday, طعام. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
